Gene,log2FoldChange,p_value,padj
ENSSSCG00000022446,0.0331896743601235,0.06854649916550955,0.06854649916550955
ENSSSCG00000022447,0.015878523543307464,0.5128888585128044,0.5128888585128044
ENSSSCG00000022448,-1.5699196209846493,0.2517321865222364,0.2517321865222364
ENSSSCG00000022449,0.009826361616362446,0.534310196794964,0.534310196794964
ENSSSCG00000022451,0.010173321892369197,0.5322929634616389,0.5322929634616389
ENSSSCG00000022452,-0.4649599270327009,0.21173907401525294,0.21173907401525294
ENSSSCG00000022454,-0.0048565117315993375,0.6286353375903266,0.6286353375903266
ENSSSCG00000022456,-0.006123408516722402,0.9746972166047396,0.9746972166047396
ENSSSCG00000022458,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022460,-0.39580731184347295,0.09204041443570969,0.09204041443570969
ENSSSCG00000022462,0.014537187814773535,0.3991993728455716,0.3991993728455716
ENSSSCG00000022464,0.024325447143482348,0.08473879859053594,0.08473879859053594
ENSSSCG00000022466,0.0017187819521861365,0.9704835405821615,0.9704835405821615
ENSSSCG00000022467,0.5994167712283459,0.18903503861489368,0.18903503861489368
ENSSSCG00000022473,-0.22682563215595922,0.47981358347881886,0.47981358347881886
ENSSSCG00000022477,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022478,-0.0264051898876614,0.11586776443128612,0.11586776443128612
ENSSSCG00000022479,0.010387238906375409,0.5024264865918093,0.5024264865918093
ENSSSCG00000022483,-0.29693785348725527,0.11168963749970744,0.11168963749970744
ENSSSCG00000022486,-0.0038207554738694913,0.8459356944426877,0.8459356944426877
ENSSSCG00000022490,0.05637918727425826,0.019613705699151846,0.019613705699151846
ENSSSCG00000022492,-0.019345763580147883,0.21405843749354883,0.21405843749354883
ENSSSCG00000022496,0.019999241961013044,0.11050562475392078,0.11050562475392078
ENSSSCG00000022499,0.5337258665070506,0.9707196629414657,0.9707196629414657
ENSSSCG00000022500,-0.027083035038194144,0.7764670161978557,0.7764670161978557
ENSSSCG00000022501,,0.48998552862811906,0.48998552862811906
ENSSSCG00000022504,0.01955577840915647,0.31117977963263826,0.31117977963263826
ENSSSCG00000022506,-0.05997558179199422,0.10377731121713306,0.10377731121713306
ENSSSCG00000022507,0.0122445657852803,0.42446075928639104,0.42446075928639104
ENSSSCG00000022508,-0.01746854396505844,0.15196668221856408,0.15196668221856408
ENSSSCG00000022510,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022512,-0.027525270156096855,0.79485869799651,0.79485869799651
ENSSSCG00000022521,-0.021821688853598493,0.0861752866450721,0.0861752866450721
ENSSSCG00000022525,-0.04604003973735451,0.5095721023606038,0.5095721023606038
ENSSSCG00000022528,-0.015017383194918386,0.17723258749494666,0.17723258749494666
ENSSSCG00000022529,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022534,0.038059863300453745,0.06924992979733767,0.06924992979733767
ENSSSCG00000022536,-0.05580688989757612,0.0181616083504786,0.0181616083504786
ENSSSCG00000022538,-0.005492039695659094,0.5444135376347436,0.5444135376347436
ENSSSCG00000022543,-0.033866110791428775,0.29527432017029703,0.29527432017029703
ENSSSCG00000022545,0.004544334641168147,0.1285141002330776,0.1285141002330776
ENSSSCG00000022550,0.008069913851753822,0.7712115504580905,0.7712115504580905
ENSSSCG00000022553,0.013179050507187387,0.41331319732290783,0.41331319732290783
ENSSSCG00000022554,0.10556189060698816,0.5316692245054981,0.5316692245054981
ENSSSCG00000022557,-0.06466682744283103,0.26898683581893496,0.26898683581893496
ENSSSCG00000022559,0.00017908737438698225,0.9908441932414471,0.9908441932414471
ENSSSCG00000022561,0.2344900348204593,0.7475195539235431,0.7475195539235431
ENSSSCG00000022564,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022566,-0.041689528286375885,0.15704805411854356,0.15704805411854356
ENSSSCG00000022567,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022568,-0.14991029653962382,0.2701773075154778,0.2701773075154778
ENSSSCG00000022569,-0.005005138954204477,0.6794994499626239,0.6794994499626239
ENSSSCG00000022575,-0.016926395570985846,0.2614435596259218,0.2614435596259218
ENSSSCG00000022577,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022580,0.16596690946356937,0.4915681183120071,0.4915681183120071
ENSSSCG00000022584,-0.004009157948814573,0.7981998104075205,0.7981998104075205
ENSSSCG00000022592,-0.051714228814118635,0.03287665209126994,0.03287665209126994
ENSSSCG00000022609,-0.003317444435241431,0.7842216872248043,0.7842216872248043
ENSSSCG00000022611,0.0008170965925772595,0.9652812251488374,0.9652812251488374
ENSSSCG00000022614,-0.08336375811919897,0.4727792557017204,0.4727792557017204
ENSSSCG00000022616,0.013335553017423429,0.32979593959338727,0.32979593959338727
ENSSSCG00000022618,-0.03176089171312524,0.2303662368455606,0.2303662368455606
ENSSSCG00000022629,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022630,-0.022433219028143898,0.41989858635112765,0.41989858635112765
ENSSSCG00000022634,0.03363199884969594,0.032237813096626475,0.032237813096626475
ENSSSCG00000022635,0.01639493785355197,0.19959651069187956,0.19959651069187956
ENSSSCG00000022636,0.015447518544203178,0.5980954644098369,0.5980954644098369
ENSSSCG00000022638,0.18045210950788984,0.058747856607882336,0.058747856607882336
ENSSSCG00000022640,-0.10786219123135872,0.3570851656291314,0.3570851656291314
ENSSSCG00000022643,0.10231426703797786,0.5470340003798753,0.5470340003798753
ENSSSCG00000022647,0.0020013440434544726,0.905219006261456,0.905219006261456
ENSSSCG00000022649,-0.05002428594766153,0.005887000614132076,0.005887000614132076
ENSSSCG00000022650,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022655,-0.0022059022972217937,0.9136494844927983,0.9136494844927983
ENSSSCG00000022656,-0.012679058331370686,0.5702994378100543,0.5702994378100543
ENSSSCG00000022657,0.4699317881202958,0.08283964966891341,0.08283964966891341
ENSSSCG00000022659,0.010877472425851928,0.19334207624942068,0.19334207624942068
ENSSSCG00000022661,0.011454950396046564,0.59850367365162,0.59850367365162
ENSSSCG00000022664,0.0019552579387448346,0.9290112175414047,0.9290112175414047
ENSSSCG00000022668,0.017458907809763,0.181385235952007,0.181385235952007
ENSSSCG00000022671,0.08686608617617318,0.00010842850590558325,0.00010842850590558325
ENSSSCG00000022672,-0.04648853591820372,0.022945654996603507,0.022945654996603507
ENSSSCG00000022674,-0.010467135832803155,0.2898772280288455,0.2898772280288455
ENSSSCG00000022675,4.530905792163076,0.27135692968910724,0.27135692968910724
ENSSSCG00000022676,-0.004369519132989317,0.7756122229034819,0.7756122229034819
ENSSSCG00000022678,-0.02445424708501392,0.21651705638459248,0.21651705638459248
ENSSSCG00000022679,0.06761271835372222,0.0037211532540460004,0.0037211532540460004
ENSSSCG00000022686,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022687,-0.0011256279921241586,0.9373474220042716,0.9373474220042716
ENSSSCG00000022688,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022689,0.006505303941006785,0.8235394047146063,0.8235394047146063
ENSSSCG00000022691,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022692,-0.08039042974297168,0.043575663229098026,0.043575663229098026
ENSSSCG00000022693,0.01527537247339803,0.6124684380392345,0.6124684380392345
ENSSSCG00000022701,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022705,-0.03971197694196352,0.008130497735281307,0.008130497735281307
ENSSSCG00000022706,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022708,0.01632043226584041,0.11203248405046207,0.11203248405046207
ENSSSCG00000022712,2.2884766177000486,0.27120104161688674,0.27120104161688674
ENSSSCG00000022714,0.00803053150023893,0.4711320313761067,0.4711320313761067
ENSSSCG00000022719,-0.06347163763164854,0.3649289106964908,0.3649289106964908
ENSSSCG00000022720,-0.18059864723893593,0.6067476293535731,0.6067476293535731
ENSSSCG00000022721,0.16907321303269782,0.6268882704698204,0.6268882704698204
ENSSSCG00000022722,-0.008565248517301212,0.6831269360563876,0.6831269360563876
ENSSSCG00000022724,0.13116223833470697,0.3105693933664446,0.3105693933664446
ENSSSCG00000022725,-0.01833065679033817,0.018757435699967608,0.018757435699967608
ENSSSCG00000022726,0.18863462396153835,0.11169968850585577,0.11169968850585577
ENSSSCG00000022728,-1.581071997937545,0.058251414910320154,0.058251414910320154
ENSSSCG00000022738,-0.11911359832503644,0.2112041890736323,0.2112041890736323
ENSSSCG00000022739,0.011746867048813942,0.7746445701366165,0.7746445701366165
ENSSSCG00000022741,-0.037523488153900005,0.06314489417151951,0.06314489417151951
ENSSSCG00000022742,0.011559265436998655,0.41087337343936003,0.41087337343936003
ENSSSCG00000022744,-0.10407865274976145,0.8140944944542673,0.8140944944542673
ENSSSCG00000022747,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022757,0.0004231752181937666,0.9747461405227665,0.9747461405227665
ENSSSCG00000022758,0.010862177204597239,0.6111417520668807,0.6111417520668807
ENSSSCG00000022759,0.10936438603790875,0.8750109774759266,0.8750109774759266
ENSSSCG00000022760,0.002146077895051344,0.5582410983843891,0.5582410983843891
ENSSSCG00000022773,-0.030550854369145303,0.10465175936421915,0.10465175936421915
ENSSSCG00000022774,-0.05107413032854198,0.025515817493491834,0.025515817493491834
ENSSSCG00000022777,-0.03127278349516022,0.08200277056899813,0.08200277056899813
ENSSSCG00000022778,-0.004995458819076899,0.7630273837096027,0.7630273837096027
ENSSSCG00000022780,0.03433775749821535,0.028638366175392567,0.028638366175392567
ENSSSCG00000022783,0.017095826695517048,0.14637654961083518,0.14637654961083518
ENSSSCG00000022784,0.0014447906417693569,0.9530851304354868,0.9530851304354868
ENSSSCG00000022785,0.04314291603545328,0.06399767179180738,0.06399767179180738
ENSSSCG00000022786,0.011194467595211146,0.4210628058623823,0.4210628058623823
ENSSSCG00000022787,-0.004374966390030394,0.7810413932239693,0.7810413932239693
ENSSSCG00000022788,0.0048336860195117865,0.7480586130233644,0.7480586130233644
ENSSSCG00000022790,0.010432036941160919,0.39673832521941443,0.39673832521941443
ENSSSCG00000022794,-0.040178742444152975,0.0908730194045759,0.0908730194045759
ENSSSCG00000022797,-0.012619688786546233,0.6364112889849314,0.6364112889849314
ENSSSCG00000022801,0.03150342337243145,0.1513327497500039,0.1513327497500039
ENSSSCG00000022804,-0.01624840375950768,0.5093793794922494,0.5093793794922494
ENSSSCG00000022806,0.027667445444214803,0.007516660856213889,0.007516660856213889
ENSSSCG00000022807,0.15670571622212673,0.8402866071723178,0.8402866071723178
ENSSSCG00000022809,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022813,0.00358691431292904,0.8875268828649305,0.8875268828649305
ENSSSCG00000022815,-0.0010144637096396434,0.8847991709949742,0.8847991709949742
ENSSSCG00000022820,-0.011839432012595538,0.7324204002084781,0.7324204002084781
ENSSSCG00000022822,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022823,-0.01519227397761651,0.3242953546171795,0.3242953546171795
ENSSSCG00000022828,-0.019288714215700827,0.35334740688709676,0.35334740688709676
ENSSSCG00000022829,0.5417718915080458,0.31226489192100076,0.31226489192100076
ENSSSCG00000022830,-0.01142301550114348,0.6693816328050285,0.6693816328050285
ENSSSCG00000022833,0.21014597182331868,0.519666137292454,0.519666137292454
ENSSSCG00000022837,-0.007594370620589225,0.5874866769511076,0.5874866769511076
ENSSSCG00000022839,0.025949701023809037,0.3228494569003326,0.3228494569003326
ENSSSCG00000022841,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022845,0.0105473307137142,0.06709865491401042,0.06709865491401042
ENSSSCG00000022846,-0.01619525891398405,0.10818492490809448,0.10818492490809448
ENSSSCG00000022849,-0.022779800149027373,0.43191706551590847,0.43191706551590847
ENSSSCG00000022853,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022857,-0.49258751677892293,0.5403724251403186,0.5403724251403186
ENSSSCG00000022864,0.0029004698699112283,0.8043625109419154,0.8043625109419154
ENSSSCG00000022865,0.009264011238249733,0.7808993754462751,0.7808993754462751
ENSSSCG00000022866,-0.04065996954227351,0.014543062994663106,0.014543062994663106
ENSSSCG00000022868,0.03530186684766591,0.03528226612732743,0.03528226612732743
ENSSSCG00000022869,0.014937854277201776,0.42025178929428597,0.42025178929428597
ENSSSCG00000022874,-0.014945813899216506,0.2568949108365369,0.2568949108365369
ENSSSCG00000022876,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022882,-0.1366891903866111,0.5542189389100964,0.5542189389100964
ENSSSCG00000022891,-0.23167983748228044,0.14557143910694267,0.14557143910694267
ENSSSCG00000022895,-0.0016408578005516394,0.9504470438027721,0.9504470438027721
ENSSSCG00000022896,0.0014089247734905017,0.856680738457892,0.856680738457892
ENSSSCG00000022900,0.007761015836229708,0.46828447690389075,0.46828447690389075
ENSSSCG00000022901,-0.002576470364410784,0.6589467603047443,0.6589467603047443
ENSSSCG00000022903,0.020758517533476784,0.08657293794204429,0.08657293794204429
ENSSSCG00000022906,-0.0004668190190684054,0.9687050030740381,0.9687050030740381
ENSSSCG00000022912,0.048814978916000985,0.03525916119770316,0.03525916119770316
ENSSSCG00000022915,-0.008250406843683387,0.5277850912446933,0.5277850912446933
ENSSSCG00000022919,0.00015395739013536954,0.9528369653774282,0.9528369653774282
ENSSSCG00000022922,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022925,0.006882840435292239,0.5524641613715342,0.5524641613715342
ENSSSCG00000022926,0.7471820639174307,0.45754279742376447,0.45754279742376447
ENSSSCG00000022932,0.01790212113418139,0.09530514370591749,0.09530514370591749
ENSSSCG00000022933,-0.0029236670647558526,0.7324233964459237,0.7324233964459237
ENSSSCG00000022935,-0.40981054326590693,0.09177414384938942,0.09177414384938942
ENSSSCG00000022940,0.015947803926976135,0.24736935774443192,0.24736935774443192
ENSSSCG00000022942,0.019051294923664676,0.18828855275454556,0.18828855275454556
ENSSSCG00000022945,-0.0054775452547749445,0.31970514828603064,0.31970514828603064
ENSSSCG00000022947,0.01840682575429369,0.16312527656556877,0.16312527656556877
ENSSSCG00000022948,-0.016961345760620368,0.7025112585603019,0.7025112585603019
ENSSSCG00000022951,-0.010014304518887206,0.441987606049681,0.441987606049681
ENSSSCG00000022952,0.03738733188696324,0.015489032238188078,0.015489032238188078
ENSSSCG00000022953,0.03469514928551236,0.35200925665249216,0.35200925665249216
ENSSSCG00000022955,0.013465655858839857,0.17553210573519226,0.17553210573519226
ENSSSCG00000022957,0.01685841286944509,0.3799783639940968,0.3799783639940968
ENSSSCG00000022961,0.02646959760859619,0.2638174015993523,0.2638174015993523
ENSSSCG00000022963,-0.019152131438958706,0.23484624956845598,0.23484624956845598
ENSSSCG00000022968,0.025836599168869684,0.5237034882470353,0.5237034882470353
ENSSSCG00000022975,-0.003032756303142319,0.8569708841301383,0.8569708841301383
ENSSSCG00000022980,0.23905485442285204,0.8456099379169797,0.8456099379169797
ENSSSCG00000022982,0.013221426991523082,0.4401462117255964,0.4401462117255964
ENSSSCG00000022986,0.04522627238536655,0.10661275283449964,0.10661275283449964
ENSSSCG00000022987,0.01504310594516547,0.5569538210433636,0.5569538210433636
ENSSSCG00000022988,0.05868203433918066,0.3351387544278842,0.3351387544278842
ENSSSCG00000022989,-0.047870403699869044,0.031692515079475736,0.031692515079475736
ENSSSCG00000022993,0.034690293843872885,0.06660885653542703,0.06660885653542703
ENSSSCG00000022994,0.020775360200165075,0.29090856963856376,0.29090856963856376
ENSSSCG00000022995,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000022998,-0.023056133961699955,0.20625033985036542,0.20625033985036542
ENSSSCG00000022999,-0.03733051831431775,0.12933062248301644,0.12933062248301644
ENSSSCG00000023001,0.00565689934258597,0.6659374542323793,0.6659374542323793
ENSSSCG00000023004,-0.05101476807601155,0.04866417969963637,0.04866417969963637
ENSSSCG00000023007,0.011683407780946682,0.9369599027845206,0.9369599027845206
ENSSSCG00000023010,0.03308866768460726,0.006534135060356741,0.006534135060356741
ENSSSCG00000023012,-0.08500700321330926,0.8498546980945447,0.8498546980945447
ENSSSCG00000023013,0.10949068248698778,0.7623454388853159,0.7623454388853159
ENSSSCG00000023014,0.09092911353415387,0.009658947430818262,0.009658947430818262
ENSSSCG00000023018,0.16797892183375018,0.6421171493867601,0.6421171493867601
ENSSSCG00000023026,0.00445710014428374,0.8157104457588231,0.8157104457588231
ENSSSCG00000023027,-0.0024027560575110136,0.847802593324264,0.847802593324264
ENSSSCG00000023028,-0.02895886912780653,0.22163098320345306,0.22163098320345306
ENSSSCG00000023029,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023031,0.037982685308548966,0.40882534954399397,0.40882534954399397
ENSSSCG00000023032,0.01140796551439007,0.45018811706771167,0.45018811706771167
ENSSSCG00000023033,-0.016041561264087362,0.5246430251824261,0.5246430251824261
ENSSSCG00000023041,-0.01229230432101796,0.46199579758272835,0.46199579758272835
ENSSSCG00000023045,-0.01688851751592529,0.40232990710446537,0.40232990710446537
ENSSSCG00000023048,-0.15096658029093257,0.05439211046158796,0.05439211046158796
ENSSSCG00000023050,0.0071682373260221624,0.7356438431224106,0.7356438431224106
ENSSSCG00000023054,-0.40872916988240593,0.11909632860300835,0.11909632860300835
ENSSSCG00000023057,-0.026758731180233534,0.1934372982335097,0.1934372982335097
ENSSSCG00000023060,0.274295068889857,0.14959598640439423,0.14959598640439423
ENSSSCG00000023062,-0.023121198271315445,0.03322630588026362,0.03322630588026362
ENSSSCG00000023071,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023072,-0.44075206189292876,0.380152534131471,0.380152534131471
ENSSSCG00000023074,-0.09269698720786186,0.6862083470086953,0.6862083470086953
ENSSSCG00000023078,-0.0072293859847145595,0.6673310579796023,0.6673310579796023
ENSSSCG00000023080,-0.019626114362209342,0.07878178372838902,0.07878178372838902
ENSSSCG00000023082,1.6137238326084005,0.18625728349240048,0.18625728349240048
ENSSSCG00000023084,0.0073324076606847595,0.07643575060834078,0.07643575060834078
ENSSSCG00000023085,0.09886099981584384,0.5146827968010015,0.5146827968010015
ENSSSCG00000023086,-0.025176568915325586,0.9678608509029145,0.9678608509029145
ENSSSCG00000023090,-0.031016612125599426,0.08330991491138161,0.08330991491138161
ENSSSCG00000023091,-0.06305917888118102,0.0016166182903077924,0.0016166182903077924
ENSSSCG00000023097,-0.013602553078128812,0.4061100830804182,0.4061100830804182
ENSSSCG00000023105,-0.01800817955818628,0.541306968940493,0.541306968940493
ENSSSCG00000023106,,0.08908701812068077,0.08908701812068077
ENSSSCG00000023110,-0.027370017315157365,0.1781676707613007,0.1781676707613007
ENSSSCG00000023111,0.7868936933224852,0.14560776820379592,0.14560776820379592
ENSSSCG00000023112,0.0027663384568097716,0.7829902943859115,0.7829902943859115
ENSSSCG00000023118,0.033939358744725964,0.025133840311915137,0.025133840311915137
ENSSSCG00000023121,-0.061329301137055155,0.007596366232448963,0.007596366232448963
ENSSSCG00000023122,0.010443481038620169,0.10690500167432372,0.10690500167432372
ENSSSCG00000023125,-0.01280114182170701,0.6362902686805756,0.6362902686805756
ENSSSCG00000023126,0.002237872165202688,0.8109790374614436,0.8109790374614436
ENSSSCG00000023127,0.14452507154758915,0.60394318228879,0.60394318228879
ENSSSCG00000023128,0.2960043012430339,0.4482253338187121,0.4482253338187121
ENSSSCG00000023130,0.00413209440084429,0.7187054485523166,0.7187054485523166
ENSSSCG00000023132,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023133,0.017852835335201843,0.44485420177457446,0.44485420177457446
ENSSSCG00000023139,-0.0012410628967370295,0.9426855517357464,0.9426855517357464
ENSSSCG00000023140,-0.018748363611830614,0.19273186720890054,0.19273186720890054
ENSSSCG00000023141,0.00577975756532009,0.7461012527974434,0.7461012527974434
ENSSSCG00000023142,-0.028691832299404755,0.19917654605679358,0.19917654605679358
ENSSSCG00000023143,0.03586230446195229,0.6213978061411751,0.6213978061411751
ENSSSCG00000023144,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023146,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023147,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023151,-0.14906965310952985,0.13951762305120938,0.13951762305120938
ENSSSCG00000023155,-0.019841919760992834,0.35372057758783104,0.35372057758783104
ENSSSCG00000023156,-0.0018839117835925806,0.9149987637502917,0.9149987637502917
ENSSSCG00000023158,0.00021258588594061625,0.9889525463722055,0.9889525463722055
ENSSSCG00000023160,-0.009394527952179432,0.7305389711805754,0.7305389711805754
ENSSSCG00000023162,0.06951249671706301,0.015258984363817727,0.015258984363817727
ENSSSCG00000023165,-0.003686846193758514,0.8300226825901,0.8300226825901
ENSSSCG00000023166,-0.10535070007313774,0.6131122112095391,0.6131122112095391
ENSSSCG00000023169,0.020584736336055044,0.33918357856158776,0.33918357856158776
ENSSSCG00000023171,-0.0038976457613906384,0.7995623239158325,0.7995623239158325
ENSSSCG00000023172,0.02518832689715448,0.15937437636499108,0.15937437636499108
ENSSSCG00000023173,-0.005482642077375927,0.8097572078778864,0.8097572078778864
ENSSSCG00000023174,-0.07536938404587191,0.0024928777064862485,0.0024928777064862485
ENSSSCG00000023176,-0.1416082227583304,0.2785121418855232,0.2785121418855232
ENSSSCG00000023177,-0.015270199221097977,0.3495682734691382,0.3495682734691382
ENSSSCG00000023178,0.04896192308147664,0.35308582779752673,0.35308582779752673
ENSSSCG00000023181,0.053266645102186844,0.022234329961428222,0.022234329961428222
ENSSSCG00000023186,-0.012341842583902486,0.47903610872981417,0.47903610872981417
ENSSSCG00000023187,0.019526122805725767,0.4405516698694599,0.4405516698694599
ENSSSCG00000023188,0.019064732572703854,0.048111136767955275,0.048111136767955275
ENSSSCG00000023191,0.0040121010931128,0.8195483286611696,0.8195483286611696
ENSSSCG00000023192,0.018839127362164,0.4860649363885138,0.4860649363885138
ENSSSCG00000023195,0.005185695338864095,0.7395585020015574,0.7395585020015574
ENSSSCG00000023196,-0.2804136857776182,0.18435763629905788,0.18435763629905788
ENSSSCG00000023200,,0.12663987265200802,0.12663987265200802
ENSSSCG00000023204,-0.04355935250699398,0.0332093545673687,0.0332093545673687
ENSSSCG00000023209,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023211,-0.2834031315050997,0.3981596452289652,0.3981596452289652
ENSSSCG00000023215,-0.02631648238810173,0.1776845398495309,0.1776845398495309
ENSSSCG00000023219,-0.12543004678395728,0.3482449509569304,0.3482449509569304
ENSSSCG00000023224,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023225,0.01420443027755637,0.6406646283438338,0.6406646283438338
ENSSSCG00000023228,-0.007170526814768522,0.6607256533717709,0.6607256533717709
ENSSSCG00000023229,0.02844293319046529,0.0005082910351688894,0.0005082910351688894
ENSSSCG00000023231,0.008576709783409062,0.39293454562614416,0.39293454562614416
ENSSSCG00000023235,0.04625612181329645,0.008812936421128455,0.008812936421128455
ENSSSCG00000023240,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023243,-0.04021713194309559,0.10230835143241634,0.10230835143241634
ENSSSCG00000023245,-0.01188169863812819,0.08610184834901684,0.08610184834901684
ENSSSCG00000023247,0.01578291292801508,0.33668587091137225,0.33668587091137225
ENSSSCG00000023249,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023254,0.07089989016786168,0.4710416333385792,0.4710416333385792
ENSSSCG00000023255,-0.006699699669899621,0.7727117370105998,0.7727117370105998
ENSSSCG00000023258,-0.2695896319208862,0.31908375188414273,0.31908375188414273
ENSSSCG00000023261,-0.08260590907152655,0.29160076225737985,0.29160076225737985
ENSSSCG00000023263,0.0008917198167485309,0.9441659840981367,0.9441659840981367
ENSSSCG00000023264,-0.00648812076139093,0.6358327381263278,0.6358327381263278
ENSSSCG00000023266,0.003005888846547041,0.6875726402548129,0.6875726402548129
ENSSSCG00000023267,0.007237339721325481,0.7810071780131148,0.7810071780131148
ENSSSCG00000023269,-0.005750953533664362,0.5331703673405164,0.5331703673405164
ENSSSCG00000023272,-0.02665007417886312,0.038677181692005465,0.038677181692005465
ENSSSCG00000023273,0.028710074935230492,0.03356471180295522,0.03356471180295522
ENSSSCG00000023276,0.020235184132789102,0.08611745112173172,0.08611745112173172
ENSSSCG00000023277,0.00518842936630079,0.7858862518430492,0.7858862518430492
ENSSSCG00000023279,-0.03211576392606021,0.2646381127163806,0.2646381127163806
ENSSSCG00000023280,-0.024367582134974725,0.2935852634064179,0.2935852634064179
ENSSSCG00000023285,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023289,-0.025052857096889827,0.9517619036598148,0.9517619036598148
ENSSSCG00000023294,-0.051100974954256084,0.0002766909183629358,0.0002766909183629358
ENSSSCG00000023296,0.0034674648012260403,0.9336935854768365,0.9336935854768365
ENSSSCG00000023297,0.014768676450680277,0.2982595950472361,0.2982595950472361
ENSSSCG00000023298,0.011968510474793893,0.4170484249069585,0.4170484249069585
ENSSSCG00000023301,0.0939006088949027,0.15889104915714386,0.15889104915714386
ENSSSCG00000023303,-0.026864546359526786,0.2964789036349367,0.2964789036349367
ENSSSCG00000023304,-0.01261922402047969,0.20475454805445403,0.20475454805445403
ENSSSCG00000023305,,0.513279814212082,0.513279814212082
ENSSSCG00000023306,-0.007365311991714496,0.2709678834812818,0.2709678834812818
ENSSSCG00000023307,0.009554829605628198,0.1549633054156392,0.1549633054156392
ENSSSCG00000023309,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023312,0.011706348856972052,0.31826243350479155,0.31826243350479155
ENSSSCG00000023313,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023315,-0.012340117830770186,0.48188685577775026,0.48188685577775026
ENSSSCG00000023317,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023318,-0.0069780052606535,0.37623412373876286,0.37623412373876286
ENSSSCG00000023320,0.09853196868338483,0.2101947905405623,0.2101947905405623
ENSSSCG00000023321,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023322,-0.07782728591635868,0.033197217465137006,0.033197217465137006
ENSSSCG00000023323,0.015224245778855948,0.27731135380767996,0.27731135380767996
ENSSSCG00000023324,-0.008660183310551428,0.7633109942830916,0.7633109942830916
ENSSSCG00000023325,-0.021144965208906068,0.33585830047332477,0.33585830047332477
ENSSSCG00000023326,-0.020983228214627454,0.14242134235857065,0.14242134235857065
ENSSSCG00000023328,0.003245905992817339,0.2379111252077568,0.2379111252077568
ENSSSCG00000023329,-0.008960398037274586,0.19531563704478555,0.19531563704478555
ENSSSCG00000023331,0.024748450521613966,0.2944633425277457,0.2944633425277457
ENSSSCG00000023332,0.0023625742051623707,0.9382457068924088,0.9382457068924088
ENSSSCG00000023333,,0.4290369521568572,0.4290369521568572
ENSSSCG00000023334,0.032364164311244295,0.04421272530982086,0.04421272530982086
ENSSSCG00000023338,0.05625231199007263,0.06349677582828375,0.06349677582828375
ENSSSCG00000023349,-0.02069818874214192,0.19174325866247566,0.19174325866247566
ENSSSCG00000023351,0.016571802979027446,0.34767184775591775,0.34767184775591775
ENSSSCG00000023352,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000023354,-0.0018691163974100678,0.8794426532398671,0.8794426532398671
ENSSSCG00000023357,-0.015797538318578847,0.3577156262418457,0.3577156262418457
ENSSSCG00000023362,-0.0047790298031628094,0.9211985108165026,0.9211985108165026
