Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold
ENSSSCG00000038744	9.808470252150414	-0.016066310874340378	0.17110831162126094	-0.09389556078317396	0.9251921202413047	0.9685187000888541	FALSE
ENSSSCG00000010247	366.2129846180989	-0.016071095153551318	0.08072964244856823	-0.19907303768612622	0.8422056119043736	0.9298215197696169	FALSE
ENSSSCG00000012018	92.97925676565144	-0.016071460953534743	0.0932574189640247	-0.17233439582682988	0.8631746448926318	0.9409672345417518	FALSE
ENSSSCG00000005011	451.7724565240426	-0.016095483344153266	0.07340148608837903	-0.21928007458559498	0.8264318823838941	0.923775868157298	FALSE
ENSSSCG00000006809	176.98146338937983	-0.016115250077669625	0.047115147985705944	-0.34203967867316815	0.7323210318432236	0.8732052290411517	FALSE
ENSSSCG00000008054	15.76678577460915	-0.016115265874146686	0.14046473255310207	-0.11472819960735967	0.9086605614543788	0.9615932569823683	FALSE
ENSSSCG00000011884	287.5080720901778	-0.016124455613569934	0.0629684837491046	-0.256071841872788	0.7978953641746664	0.9090398137141716	FALSE
ENSSSCG00000005198	342.12714739186964	-0.016133463971420285	0.04869569246848534	-0.3313119324026754	0.7404088790585269	0.8778313543029903	FALSE
ENSSSCG00000030507	276.93149419286226	-0.016139951848804925	0.049143239056594464	-0.32842670036905364	0.7425890576139829	0.8794688893803203	FALSE
ENSSSCG00000012657	380.9806802658057	-0.016140215364450143	0.03690893252274374	-0.4372983519505567	0.6618949903994436	0.8334116716231219	FALSE
ENSSSCG00000012617	235.38720930267755	-0.016157099258064186	0.04082499393759186	-0.3957648905658905	0.6922784797660003	0.8522162674791862	FALSE
ENSSSCG00000003511	1410.3203548781637	-0.016164184766262295	0.024244134963025278	-0.6667255726349605	0.5049474410446595	0.7355640676395079	FALSE
ENSSSCG00000038646	999.5660047185222	-0.016180419703728733	0.05046779108497159	-0.3206088349792463	0.7485068414535971	0.8820093087560883	FALSE
ENSSSCG00000013177	242.3047879596808	-0.016213747699349905	0.03732017807742492	-0.4344499017585783	0.6639617672161469	0.8345321889760072	FALSE
ENSSSCG00000016279	381.5469670844247	-0.01621693432215628	0.049189546276929307	-0.3296825352048893	0.7416398515089913	0.8788945857463153	FALSE
ENSSSCG00000003016	394.24117922320056	-0.016219508397927844	0.043544705023764806	-0.37247946424429657	0.7095358989798404	0.8611017486169721	FALSE
ENSSSCG00000029412	1.5471654532527208	-0.016225513943699574	0.43394694975349324	-0.03739054728444709	0.9701736095762132	NA	NA
ENSSSCG00000020790	1350.7174739034585	-0.016272583771930756	0.07320815309545409	-0.22227829939533353	0.8240972441438712	0.9229499086906364	FALSE
ENSSSCG00000011999	739.5562892795401	-0.01630744036759585	0.07194006224651996	-0.22668093213089635	0.8206718551420101	0.92077433288741	FALSE
ENSSSCG00000006836	280.97694610590673	-0.0163314644003295	0.042469404249572254	-0.38454658568689454	0.7005733747233469	0.8563631598038878	FALSE
ENSSSCG00000002690	91.19612105587164	-0.01633837187433942	0.07169608817116967	-0.22788372826328598	0.8197366328963069	0.9202013718704901	FALSE
ENSSSCG00000033169	2091.967113939796	-0.0163819321157051	0.06466051493517269	-0.25335294858275237	0.7999954833137743	0.9098859631471122	FALSE
ENSSSCG00000007286	421.2098628337333	-0.016383993427455716	0.057880036911212844	-0.28306812334257025	0.7771246165399495	0.8992721932361117	FALSE
ENSSSCG00000018774	0.8275479259528384	-0.016410013298540204	0.5204018447063319	-0.031533349594101735	0.9748441962320766	NA	NA
ENSSSCG00000034494	153.6954325813184	-0.016425737304453958	0.05403275258617668	-0.30399593798699404	0.7611309858226458	0.8891212318187401	FALSE
ENSSSCG00000036584	133.3587420528225	-0.01644733038672656	0.04698750708527566	-0.3500362416945634	0.7263114991291877	0.8697818553544535	FALSE
ENSSSCG00000015582	83.12214031261131	-0.01645750896949177	0.11173726377578318	-0.14728756024056683	0.882905050883666	0.9506316522718967	FALSE
ENSSSCG00000010741	292.38733371254284	-0.016463300769976357	0.034849374143000475	-0.4724130970737397	0.6366319577575751	0.8197184812753356	FALSE
ENSSSCG00000035523	1191.6251665564907	-0.01647263917014677	0.02623716569416365	-0.6278360765854766	0.5301113300286648	0.7527358360791678	FALSE
ENSSSCG00000022358	536.756899583045	-0.01648748575237771	0.03531706667906605	-0.4668418785230132	0.640613011131163	0.8222903289063906	FALSE
ENSSSCG00000037094	27.121747439708614	-0.01649298599132623	0.11055097891472661	-0.14918896379966096	0.8814045281483167	0.9503730989162057	FALSE
ENSSSCG00000011645	287.9406944222926	-0.016506579519156336	0.04165396688400081	-0.3962786921381184	0.6918994445370497	0.8520895601398341	FALSE
ENSSSCG00000034159	212.06609244497744	-0.016528958003145	0.048055959090944934	-0.34395230718138997	0.7308821535232577	0.8720677917418154	FALSE
ENSSSCG00000022760	4505.579137375412	-0.01653642394302041	0.017952061943014398	-0.9211434316298776	0.35697554749194554	0.617398737760904	FALSE
ENSSSCG00000034753	355.51415374409703	-0.016544248126949226	0.05969496437451895	-0.2771464611847764	0.7816676476410902	0.9015189189603758	FALSE
ENSSSCG00000032062	192.08444229800855	-0.016550704035559298	0.04931108109785112	-0.33563863673393574	0.7371433845811208	0.8760338551437256	FALSE
ENSSSCG00000009047	1484.1951120740173	-0.01656546185022773	0.036693217274106904	-0.4514584187720542	0.6516591873691963	0.8286780362347056	FALSE
ENSSSCG00000040824	4479.438380389303	-0.01661003342839091	0.05242003801237845	-0.31686420037445645	0.7513466472889274	0.8832373519612821	FALSE
ENSSSCG00000032619	61.68658045753383	-0.016627316372133223	0.0752450946790788	-0.22097541963431527	0.8251115721831443	0.92326656192859	FALSE
ENSSSCG00000016611	1089.313498084938	-0.016640544185241885	0.12338417932368287	-0.1348677300157544	0.8927164541129624	0.9550224626368115	FALSE
ENSSSCG00000011448	426.4594124146074	-0.016660063248849572	0.03467473006109445	-0.48046699194184656	0.6308953686068064	0.816186525045402	FALSE
ENSSSCG00000000522	3727.4844089890057	-0.016692683062104197	0.03015758930992468	-0.5535151663004687	0.579910698321418	0.7834226240302902	FALSE
ENSSSCG00000008987	5686.269507209098	-0.01673562987270009	0.06437093272888401	-0.25998737571796304	0.7948735115637195	0.9078502316825485	FALSE
ENSSSCG00000017790	400.85895999242973	-0.0168063543643864	0.09435710422393422	-0.17811435082302338	0.8586331719137279	0.9387193730480433	FALSE
ENSSSCG00000017602	29.77206319055182	-0.016812100751281648	0.09954945346566461	-0.16888189905613368	0.8658895371438373	0.9420957791871737	FALSE
ENSSSCG00000009766	342.748048437042	-0.016820720329202066	0.04106644747347818	-0.40959764878774435	0.6821011219756186	0.8462156479124617	FALSE
ENSSSCG00000017169	643.3656022183022	-0.016828965987309707	0.05214782540092746	-0.3227165439387699	0.7469099217396633	0.8812104623376515	FALSE
ENSSSCG00000016685	818.6139008689219	-0.016859300035298952	0.06955914764888908	-0.24237358572015522	0.8084906998180922	0.9144658419631928	FALSE
ENSSSCG00000006799	117.57127147371381	-0.016881018475215764	0.05973340647092068	-0.282605990057402	0.777478888045627	0.8995446772528822	FALSE
ENSSSCG00000015175	546.885733155304	-0.016899706541848095	0.0465241551858082	-0.36324585528429343	0.7164212360126183	0.8653494001796083	FALSE
ENSSSCG00000007355	852.5704775530475	-0.016948468184384616	0.027839449195805374	-0.6087932295348097	0.5426615018626958	0.759352646595332	FALSE
ENSSSCG00000010450	699.2135679121818	-0.016954398998696704	0.03286942904635887	-0.515810572029843	0.60598671798949	0.7996714303488021	FALSE
ENSSSCG00000030154	269.2664003222208	-0.01698235962855412	0.04673137971258258	-0.3634037713631118	0.7163032849362241	0.8653279936899796	FALSE
ENSSSCG00000029860	135.90746132174812	-0.01698675224350134	0.05098203336055926	-0.33319095225893125	0.7389901473721958	0.87705852600349	FALSE
ENSSSCG00000022101	64.35866164946222	-0.01699421417156161	0.08012647241618263	-0.21209237919888005	0.8320349649842012	0.9259304724219193	FALSE
ENSSSCG00000013468	519.3460968847556	-0.01702745100338698	0.04010323085157711	-0.4245905041019246	0.6711352165607443	0.839992297881045	FALSE
ENSSSCG00000029035	214.43940119017117	-0.017028404001442406	0.0826845049996905	-0.205944318122315	0.8368344065284039	0.9280864337214316	FALSE
ENSSSCG00000010002	795.722893215921	-0.01702886987714475	0.02799077058234249	-0.6083744578252922	0.5429391480014696	0.759352646595332	FALSE
ENSSSCG00000017444	0.3165100810332803	-0.017064033487742	0.9435327789015837	-0.01808525773487927	0.9855708386528658	NA	NA
ENSSSCG00000029649	421.75580587840204	-0.017066532796403536	0.025662040448637666	-0.6650497192755207	0.5060186928836108	0.7366517801500553	FALSE
ENSSSCG00000008921	233.38687963517614	-0.017081549831059892	0.05228122246120199	-0.3267243768780684	0.7438763611520418	0.8799979556438543	FALSE
ENSSSCG00000001862	529.5658232798305	-0.017108867517237707	0.044704695972207276	-0.38270850847244814	0.7019359050602834	0.8573366679758796	FALSE
ENSSSCG00000011424	239.12517861149365	-0.017127130660823532	0.04849827659616633	-0.35314926349728043	0.7239765421728304	0.8685609024428348	FALSE
ENSSSCG00000004589	476.24955797777255	-0.017133042692571408	0.04507186110612527	-0.38012725172875156	0.7038509574901662	0.8581530392263971	FALSE
ENSSSCG00000021472	719.6803522287875	-0.017147989104274026	0.047096982708978476	-0.3640995265075647	0.7157836903875808	0.8650409550099373	FALSE
ENSSSCG00000038505	467.5753298188215	-0.01715561402521644	0.0365944486367911	-0.46880373019115895	0.6392099334186105	0.8212603064131194	FALSE
ENSSSCG00000001107	14.857549533289689	-0.017155794527384145	0.16438637506600404	-0.10436263054341208	0.9168815772049614	0.9646557319155158	FALSE
ENSSSCG00000012108	466.99875678414384	-0.017184339103792752	0.041935809344769134	-0.40977721361031133	0.6819693829322284	0.8461896218865766	FALSE
ENSSSCG00000014825	91.31946070163956	-0.01724912169933421	0.07370640774486377	-0.2340247235904156	0.8149657848956038	0.9178828399296596	FALSE
ENSSSCG00000027279	138.62125806583333	-0.01727219286134214	0.09340889087838909	-0.18490951663080074	0.8533000065193758	0.9360974024647075	FALSE
ENSSSCG00000021638	55.58926601360878	-0.017304415681215563	0.06865724279241474	-0.25204064389150443	0.8010096483428656	0.9104240554266254	FALSE
ENSSSCG00000011797	247.18230428558542	-0.017316928472660694	0.04840694048813919	-0.3577364794807418	0.7205405306268629	0.8671911146636899	FALSE
ENSSSCG00000003438	965.5726279248428	-0.01732889812353009	0.05578385752870126	-0.31064359639550254	0.7560715805874596	0.8863560935451686	FALSE
ENSSSCG00000006553	1265.2227029247617	-0.017372525414158967	0.024420495965068487	-0.7113911789100819	0.4768418637192735	0.7130732876631458	FALSE
ENSSSCG00000006866	326.41095424393916	-0.017381013525926057	0.056132062886661824	-0.30964501627208424	0.7568309195417856	0.886902998184694	FALSE
ENSSSCG00000040273	1922.6391068933617	-0.01739531017943397	0.06775871255047758	-0.25672433144999834	0.7973915871258171	0.9087671730458591	FALSE
ENSSSCG00000036094	20.438297554312953	-0.017405255140459226	0.13721498267406534	-0.12684660815650817	0.8990618056786812	0.9570107531593414	FALSE
ENSSSCG00000007801	198.65964981289542	-0.017439652490504623	0.04993997590952841	-0.34921227279120864	0.7269299531519876	0.8697907397994447	FALSE
ENSSSCG00000040313	317.93256749441736	-0.017447553425789835	0.04379181128887382	-0.3984204560687521	0.6903202816306834	0.8514362921935537	FALSE
ENSSSCG00000037674	14.649678435277186	-0.017460895120349443	0.22271238212357358	-0.07840109720824205	0.937509000773363	0.9739083761635209	FALSE
ENSSSCG00000035501	240.71581547807077	-0.01746976844011197	0.037438964991762066	-0.46661996248977383	0.6407718021278603	0.8222903289063906	FALSE
ENSSSCG00000003235	18.175200923520578	-0.01748934774135387	0.13369291015505375	-0.1308173164984602	0.8959198241326062	0.9558543824159745	FALSE
ENSSSCG00000001421	102.6835853803926	-0.017493049261771594	0.057949572762298125	-0.3018667511756452	0.7627536427820465	0.8903505950889417	FALSE
ENSSSCG00000035914	602.6591876862929	-0.017521886921706	0.04408682479360359	-0.397440437222147	0.6910427012037241	0.851546649646159	FALSE
ENSSSCG00000037920	1777.8284649075201	-0.01754019038116338	0.036140964863001154	-0.4853271197283369	0.627444320995241	0.8142821410261851	FALSE
ENSSSCG00000039393	1057.118623865888	-0.017546930119878502	0.03449140651972019	-0.5087333887020867	0.6109391155284671	0.8036153674133937	FALSE
ENSSSCG00000021275	122.54761950343416	-0.01756159477963523	0.04867954168715649	-0.360759246512558	0.7182794305605968	0.8661907705374804	FALSE
ENSSSCG00000027089	496.64283490342905	-0.017583440945703386	0.029582137068386055	-0.5943938703635621	0.5522487072627857	0.7660583446756489	FALSE
ENSSSCG00000032731	1063.4500261236547	-0.017610404235168343	0.030180538890673816	-0.5835019811594613	0.5595554237489773	0.7702878389488962	FALSE
ENSSSCG00000004524	594.2799697250002	-0.0176215075123147	0.0366049763752858	-0.4813965000729253	0.6302347236914234	0.8158104604285641	FALSE
ENSSSCG00000036831	4.598243545466758	-0.017633139516707454	0.28939189635264434	-0.060931697600890095	0.9514136053019293	NA	NA
ENSSSCG00000006016	1555.899104925315	-0.01764102113530496	0.032603029413819005	-0.5410853363162534	0.5884487648737482	0.7887093606396641	FALSE
ENSSSCG00000011947	8.621205875129071	-0.01764412344662491	0.15858987038569775	-0.1112563078821718	0.9114131014990547	0.9620685737808587	FALSE
ENSSSCG00000032775	0.6879302146448713	-0.017670786507033756	0.58167518243053	-0.030379130897757005	0.9757646883043026	NA	NA
ENSSSCG00000040019	13.08493840241465	-0.01767641263864958	0.14794061367638803	-0.11948316421963588	0.9048925774876417	0.9599112632020766	FALSE
ENSSSCG00000002281	468.3064942842615	-0.01768305733753832	0.037372188759743914	-0.47316086973706833	0.6360984125156932	0.8194871852250809	FALSE
ENSSSCG00000031003	1.345587317334534	-0.01769340508667029	0.4429729061820053	-0.03994240920775539	0.9681390404052312	NA	NA
ENSSSCG00000030167	911.2232396346965	-0.017701900055917694	0.04491864863021676	-0.39408799230904806	0.6935160759200054	0.8527625766200567	FALSE
ENSSSCG00000026061	0.3085987682381728	-0.017721616879892616	0.9023502919400299	-0.0196393984001397	0.9843310345084676	NA	NA
ENSSSCG00000016877	1626.4166924126537	-0.017730787051085148	0.04545438730107674	-0.39007867235436555	0.6964783731257842	0.8548035380317042	FALSE
ENSSSCG00000017947	830.3618341423011	-0.017730934845270836	0.03981623377122958	-0.4453192370515681	0.656089067765834	0.8308807208820354	FALSE
ENSSSCG00000000169	641.4475385205201	-0.017731066340703205	0.035680715577005286	-0.49693696031505963	0.6192335066299317	0.8091873521791082	FALSE
ENSSSCG00000022919	18769.323537576092	-0.017763150158836435	0.035383992266737316	-0.5020109100446154	0.6156598465968317	0.8064474844574017	FALSE
ENSSSCG00000035007	4542.054794610065	-0.017810286504656724	0.04194680700976534	-0.42459218649253655	0.6711339899124238	0.839992297881045	FALSE
ENSSSCG00000021837	212.82658638471094	-0.017872772602989927	0.0502746372521044	-0.35550276600437947	0.722212973113517	0.867824586592962	FALSE
ENSSSCG00000010254	1.391638481625862	-0.017878759046672216	0.44069135829999795	-0.04056979722870209	0.9676388626446185	NA	NA
ENSSSCG00000011020	2328.4478772339016	-0.01787947754755665	0.054834813627763164	-0.3260606969311221	0.7443784326885514	0.8801426440221285	FALSE
ENSSSCG00000004254	82.21558310300604	-0.01788718311271976	0.06467875235051229	-0.27655423864369094	0.7821224068437688	0.9015942880468646	FALSE
ENSSSCG00000031565	1.647507162711832	-0.01790270297244337	0.41318653072752304	-0.04332837989883401	0.9654397685720997	NA	NA
ENSSSCG00000002632	2.7756259888281924	-0.017924451191322688	0.2895261507554473	-0.061909610391162384	0.9506348141955014	NA	NA
ENSSSCG00000032975	25.571831062501023	-0.017925535875868683	0.11662625815371241	-0.15370068593166197	0.8778457439142683	0.9487650546558434	FALSE
ENSSSCG00000005701	108.92303303939984	-0.01795142023400385	0.07504976601204094	-0.23919355366309517	0.8109555010406001	0.9157787770105371	FALSE
ENSSSCG00000034137	1357.8162168408126	-0.017971351975411602	0.047913966019568245	-0.3750754418465805	0.7076043605783655	0.8600289274958882	FALSE
ENSSSCG00000024780	134.30887668341293	-0.017990987776874873	0.06595483082268969	-0.27277740769650555	0.7850243272441911	0.9032649361961944	FALSE
ENSSSCG00000036582	89.28477000686675	-0.018018497912140004	0.07394577361305416	-0.24367177502838477	0.8074850348088373	0.9140793367577389	FALSE
ENSSSCG00000023078	85.05330414248142	-0.01803241732930203	0.06736419198741715	-0.2676854987390077	0.7889414129221072	0.9055805514302852	FALSE
ENSSSCG00000030502	1093.79036296608	-0.018070629094168747	0.033507027700154374	-0.5393086267119268	0.5896739173192305	0.7893044049321337	FALSE
ENSSSCG00000015301	10.647139423918958	-0.01807068774263321	0.15721522460503617	-0.11494235235824826	0.9084908152128873	0.9615932569823683	FALSE
ENSSSCG00000010036	37.990178123650985	-0.01808118907739476	0.09371149388087406	-0.19294526560828865	0.847001834204855	0.9324910160569393	FALSE
ENSSSCG00000012235	113.31585993635719	-0.018093197594417968	0.07279497239057957	-0.24855009900051034	0.8037088124584697	0.9117977505903736	FALSE
ENSSSCG00000009230	1382.7055695164015	-0.01810307398023305	0.04668232322049923	-0.38779291027837265	0.6981692925498683	0.8551334366499702	FALSE
ENSSSCG00000036428	11.308821301648411	-0.018116874536688414	0.13930652796828846	-0.13005043482824089	0.8965265242561964	0.9560618363232922	FALSE
ENSSSCG00000008334	362.79092092658533	-0.018131516401802626	0.05158432272472087	-0.3514927684242604	0.7252186967903174	0.8690917103895359	FALSE
ENSSSCG00000029059	1306.3528569144003	-0.018143533474365623	0.019951833087633736	-0.9093667431295369	0.36315657053423184	0.6230933673052925	FALSE
ENSSSCG00000037893	57.13142102516778	-0.01815197266585193	0.0854755894523677	-0.21236440464639716	0.8318227533994561	0.9259304724219193	FALSE
ENSSSCG00000017764	782.2278971799627	-0.018163842378287637	0.045966093977096445	-0.3951574042236033	0.6927267263841814	0.8524828168667352	FALSE
ENSSSCG00000004391	27.785997558610656	-0.018177730901840744	0.11635569035385632	-0.1562255429584866	0.8758552435573322	0.9476904208315069	FALSE
ENSSSCG00000028331	0.9160601545183255	-0.01819637004785231	0.5789498238224858	-0.03142996041990605	0.9749266479890137	NA	NA
ENSSSCG00000030511	31.166756395351253	-0.018236653649217314	0.099311183180882	-0.18363142060246826	0.8543026121796965	0.9364681010651725	FALSE
ENSSSCG00000014148	201.02315632540112	-0.01826986992260441	0.060563168991585314	-0.3016663465074431	0.7629064253497013	0.8904396844312815	FALSE
ENSSSCG00000021166	186.64608107160586	-0.01827260088307437	0.05209279837881012	-0.35077019188332087	0.7257607614667312	0.8692894301818004	FALSE
ENSSSCG00000038960	925.0255222268346	-0.018318312830099343	0.033925108800639064	-0.5399632743330884	0.5892223600246682	0.7891337472999062	FALSE
ENSSSCG00000022449	148.125704087962	-0.018344494601226422	0.05500470624946631	-0.3335077278301875	0.7387510570737317	0.8769464445178253	FALSE
ENSSSCG00000015414	143.7613014563896	-0.01838068873107196	0.07239753722401852	-0.25388555240763083	0.7995839766848906	0.9097251558450334	FALSE
ENSSSCG00000026392	1173.686456256899	-0.018394880612758173	0.03191374011864001	-0.5763937584367991	0.5643490622575766	0.7733509120014477	FALSE
ENSSSCG00000032028	2265.731154898577	-0.01842821726636264	0.020176460996378057	-0.9133523103814267	0.3610572786484891	0.6210644511418354	FALSE
ENSSSCG00000008196	21.611125099107507	-0.01843710409648047	0.15416128960906814	-0.11959619787324323	0.9048030317640394	0.959883510545332	FALSE
ENSSSCG00000030150	355.36522592394107	-0.01843883867506147	0.043419496708926114	-0.42466725947265166	0.6710792543214796	0.839992297881045	FALSE
ENSSSCG00000009193	395.9814743170859	-0.01844767068212809	0.04219551344144334	-0.4371950754368417	0.6619698808429976	0.8334116716231219	FALSE
ENSSSCG00000021333	193.28003646173048	-0.0184868808927895	0.053047137341751774	-0.34849912397137106	0.7274653716078756	0.8699254254287483	FALSE
ENSSSCG00000005015	479.64428851454505	-0.01850551720894742	0.037878968551345864	-0.4885433240839898	0.6251650463458807	0.8134289425089799	FALSE
ENSSSCG00000027738	480.666837152808	-0.018510754948981748	0.03452940257224377	-0.5360867426029982	0.5918986021472867	0.7906877767173328	FALSE
ENSSSCG00000016291	603.9725566123581	-0.018516175920146854	0.0593141677420898	-0.312171216844161	0.7549104054573722	0.8855432362700576	FALSE
ENSSSCG00000023653	453.7293589401265	-0.018562464931999954	0.06133446221755667	-0.3026433143924517	0.7621617013936609	0.8898447926841108	FALSE
ENSSSCG00000040730	11.650614079946461	-0.018598456589365764	0.1468118338595533	-0.12668227145202662	0.8991918781066977	0.9570146744007189	FALSE
ENSSSCG00000033786	265.65137430652385	-0.01861277849047365	0.06054461272751905	-0.30742253772834316	0.7585217756094778	0.887960879371735	FALSE
ENSSSCG00000004979	802.753147495797	-0.018626895525007046	0.08182409188040994	-0.22764561264219343	0.8199217570370683	0.9202471717608658	FALSE
ENSSSCG00000002718	429.7674420587335	-0.0186547011633086	0.11706116498133724	-0.1593585811851665	0.8733863692658593	0.9462588378587038	FALSE
ENSSSCG00000037991	110.59542675512668	-0.01867403011947659	0.08957808397528583	-0.20846650531874142	0.834864732989888	0.9271241120773531	FALSE
ENSSSCG00000036850	0.2933104321821407	-0.018690936781665363	0.9420818487025701	-0.019840034926271448	0.9841709809081962	NA	NA
ENSSSCG00000013761	712.7977477062091	-0.018696050060591846	0.037183347255972436	-0.5028070746801544	0.6150999191462343	0.8061508589831737	FALSE
ENSSSCG00000032505	215.69572486622437	-0.018713991560638944	0.051975135779585076	-0.3600566170716859	0.7188047945484246	0.8662837774670211	FALSE
ENSSSCG00000015937	613.1321619457837	-0.018725392243410414	0.04993556777367231	-0.37499107506459683	0.7076671042310441	0.8600361629463872	FALSE
ENSSSCG00000004134	282.6699518818174	-0.01873095899532901	0.03762393004459469	-0.49784695466761925	0.618591917807366	0.8086280538001511	FALSE
ENSSSCG00000034395	383.2747443733343	-0.018735669010005715	0.046283037652926594	-0.40480638177863876	0.6856198374345347	0.8484251363056541	FALSE
ENSSSCG00000001503	99.84355587894505	-0.018735893542260542	0.06894963601683794	-0.27173303043521674	0.7858273019530855	0.9036805118670763	FALSE
ENSSSCG00000004528	643.5185414366093	-0.01875718071538451	0.039558143546153036	-0.47416736565254247	0.6353805630039963	0.81916175753796	FALSE
ENSSSCG00000028258	576.8369375664136	-0.018762912660139283	0.03639948055798124	-0.5154719895041243	0.6062232381712798	0.7997077281242039	FALSE
ENSSSCG00000006079	653.3084656887644	-0.018763695418535144	0.047783281601404	-0.39268327309658485	0.6945534264381906	0.8534368048960085	FALSE
ENSSSCG00000007454	672.5389402294426	-0.0187913677525634	0.027677562353164795	-0.6789386837173794	0.4971767137483951	0.730102048535169	FALSE
ENSSSCG00000038821	5.036738403405387	-0.018797764220720603	0.28121152038116914	-0.06684564058841226	0.9467045887032838	NA	NA
ENSSSCG00000011375	1515.7109350473197	-0.018813806309109136	0.028303243079169857	-0.6647226346635663	0.5062279138021661	0.7366694566227346	FALSE
ENSSSCG00000039539	146.6125834240566	-0.018830770257792572	0.0693192947828858	-0.2716526519315036	0.7858891108255047	0.9036829684389859	FALSE
ENSSSCG00000035410	400.51232110119815	-0.0188384677637188	0.03014329047686626	-0.6249638797123543	0.5319947649021439	0.7536906053555908	FALSE
ENSSSCG00000010032	905.0790466789197	-0.018846314625354334	0.03911565868949329	-0.48180997730242925	0.6299409410299215	0.8157632731185946	FALSE
ENSSSCG00000023306	1348.4606489818718	-0.01885067842870368	0.02210850220295893	-0.8526438496670645	0.39385683785437237	0.6475001845273092	FALSE
ENSSSCG00000009245	1586.971527768975	-0.01886042421647035	0.029772347214873755	-0.6334879840124934	0.526415025171432	0.7502042300828013	FALSE
ENSSSCG00000002390	143.8494960830286	-0.018862777183066465	0.07029617188765995	-0.2683329216448799	0.7884430672858636	0.9053501789493932	FALSE
ENSSSCG00000039674	2.964517571160994	-0.018863930051189266	0.2502063532070978	-0.07539348945138671	0.9399016391334306	NA	NA
ENSSSCG00000007753	253.37386603996327	-0.018895716345090314	0.040870631486102184	-0.46232993369617226	0.6438447367314482	0.8239006716311341	FALSE
ENSSSCG00000021815	11.646972211134019	-0.01892659015585766	0.2053291876673183	-0.09217681310132682	0.9265575600664792	0.968743478399415	FALSE
ENSSSCG00000025701	326.98259617451146	-0.01894758540929691	0.03692965854318851	-0.5130723152270168	0.6079007364399931	0.8012030038931046	FALSE
ENSSSCG00000000534	576.4540976964302	-0.01895205888027391	0.04003984738167963	-0.4733299480293596	0.6359777991730656	0.8194714362866422	FALSE
ENSSSCG00000015049	22.879643775208258	-0.018957119813437236	0.1825161045408002	-0.10386546360460758	0.9172761148784121	0.9648027145241473	FALSE
ENSSSCG00000038534	399.9285268636451	-0.018960494626103185	0.036275441251745005	-0.5226812954395449	0.6011960567803714	0.7963639545780196	FALSE
ENSSSCG00000022145	163.5953966019935	-0.018965826631141977	0.05250972547184531	-0.36118693176773664	0.7179597106301728	0.8660810783641338	FALSE
ENSSSCG00000037262	162.74408568221523	-0.018970693927262666	0.05709510237891363	-0.332264820218081	0.7396893017056374	0.8775429008278985	FALSE
ENSSSCG00000012315	1655.2559423118219	-0.018974347302755837	0.04771657344941958	-0.3976468956403373	0.6908904872395705	0.8515378480309316	FALSE
ENSSSCG00000010609	0.9918676437682044	-0.01900329997273597	0.5366310202465597	-0.03541222787308259	0.9717510343954657	NA	NA
ENSSSCG00000029289	1.049470507605651	-0.019004561451677195	0.5343407762486199	-0.03556636943394095	0.9716281246501943	NA	NA
ENSSSCG00000036501	1098.8869007520684	-0.019033558996694268	0.033925828578191895	-0.5610344623662151	0.5747740440934974	0.7802358362083651	FALSE
ENSSSCG00000040181	342.26892177777256	-0.019046607768847167	0.03122563625507527	-0.6099670031784035	0.5418836658494139	0.7592086442430868	FALSE
ENSSSCG00000012973	227.3306737640621	-0.01905300949610694	0.05056790160424749	-0.37678070261287183	0.7063365827496488	0.85953416797537	FALSE
ENSSSCG00000029830	3414.407418344898	-0.019062436003754683	0.06292653995670847	-0.3029315773101311	0.7619420061131101	0.8896988395523457	FALSE
ENSSSCG00000004753	299.25697027703404	-0.019068995153145144	0.036084381918040156	-0.5284556403503679	0.5971831279786823	0.7938248829932767	FALSE
ENSSSCG00000009855	106.29127793184753	-0.019096273694205086	0.09889983849810892	-0.1930870058455174	0.8468908289990569	0.9324910160569393	FALSE
ENSSSCG00000032843	32.692364795394894	-0.019096277551266683	0.10739168635176395	-0.17781895601039716	0.8588651598539251	0.9388374462846717	FALSE
ENSSSCG00000017785	587.541745600176	-0.019104106961371613	0.07532758813817145	-0.2536136817009121	0.7997940256815093	0.9097251558450334	FALSE
ENSSSCG00000039148	1120.6105656871598	-0.0191123842481682	0.037098892426892696	-0.51517398493314	0.6064314463793392	0.7999127100399541	FALSE
ENSSSCG00000039119	806.0745245870706	-0.019145408154899724	0.030635006578339487	-0.624951984454167	0.5320025722263038	0.7536906053555908	FALSE
ENSSSCG00000036274	16.657115325611294	-0.019163683749509604	0.13887037486810064	-0.1379969181167064	0.8902428532317223	0.9538583933536823	FALSE
ENSSSCG00000021791	285.7213805736931	-0.019180705184745326	0.045873359848914164	-0.41812296391452	0.6758572159724106	0.842162546373523	FALSE
ENSSSCG00000035601	62.26524162988869	-0.019215229391307483	0.07066655903937384	-0.27191403759451743	0.7856881173385679	0.903657693398289	FALSE
ENSSSCG00000029637	1130.267487506004	-0.01924539976575705	0.028505378243337508	-0.6751497770514668	0.4995806112454382	0.7311218377175218	FALSE
ENSSSCG00000030513	147.12110290173268	-0.019253829724494458	0.08666831680525405	-0.22215534389295122	0.8241929558880398	0.9229811498098116	FALSE
ENSSSCG00000002297	12.941083821355411	-0.0192769095642595	0.2056399660278767	-0.09374106569170658	0.9253148481810788	0.9685187000888541	FALSE
