Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ENSSSCG00000009942	0.9183466431753046	0.001365006429130448	0.05042877084461329	0.7619974781062584	NA	NA
ENSSSCG00000015296	2.378519640607692	0.0013615690702247457	0.05006806080583432	0.8557930322626397	NA	NA
ENSSSCG00000015049	22.879643775208258	0.001361021239091754	0.048796669146402315	0.9172768977311601	0.9647781693155743	FALSE
ENSSSCG00000037588	0.3705049052926646	0.0013602925219466594	0.05057435167748683	0.6542123639768169	NA	NA
ENSSSCG00000004733	0.42088332207441304	0.001356972183730025	0.05055788659413115	0.6551274068094555	NA	NA
ENSSSCG00000008289	22.496350579916058	0.0013549788020348992	0.04654880818426665	0.9411290263834218	0.9752118675078253	FALSE
ENSSSCG00000034402	4.808283734446821	0.0013541813105107034	0.04964150536768208	0.8905375154765585	NA	NA
ENSSSCG00000036165	0.33751886005679826	0.0013505549477492663	0.050570989321082484	0.8446892058807711	NA	NA
ENSSSCG00000036121	0.4130220760600569	0.0013505107596664327	0.050516788318050475	0.6939016192018304	NA	NA
ENSSSCG00000040376	0.22611287212101297	0.0013484453711235147	0.050611000535167254	0.7718285103625437	NA	NA
ENSSSCG00000005266	3.861527718906349	0.0013456052737211496	0.04983406192228669	0.8787415719698396	NA	NA
ENSSSCG00000038328	0.2162113565441893	0.0013454296333158412	0.050587846344450106	0.7382951703342462	NA	NA
ENSSSCG00000034431	0.23591076306449296	0.0013439681408120505	0.05060612933721668	0.7074830199685952	NA	NA
ENSSSCG00000030374	0.5356116437278158	0.001342619450876093	0.050525161198353964	0.8462137049120604	NA	NA
ENSSSCG00000026861	2.047239744105582	0.0013418752832241728	0.05012849547135803	0.8514220724046202	NA	NA
ENSSSCG00000006413	0.5806894592824273	0.0013389466131880615	0.05051076881451063	0.6845930815783607	NA	NA
ENSSSCG00000032640	0.377263386875612	0.0013382295307216886	0.05056316111642036	0.6435775299555129	NA	NA
ENSSSCG00000008604	408.1993286952362	0.0013381773557523602	0.037825392145340794	0.9678085626548655	0.984228327249429	FALSE
ENSSSCG00000039076	0.7618761970384653	0.001337988539305489	0.050531059294932144	0.6727680063186647	NA	NA
ENSSSCG00000034305	2.748697645569711	0.0013331734787133541	0.05016014481075481	0.8480261860328714	NA	NA
ENSSSCG00000016863	342.26968182884485	0.001332170749970726	0.038723839108109885	0.9633326087645024	0.9830956036977891	FALSE
ENSSSCG00000037543	0.2486027827786618	0.0013304695997151895	0.05057979041549368	0.7216953096974921	NA	NA
ENSSSCG00000031622	0.5427856743463351	0.0013295546148576406	0.05055069849622299	0.6947009538700437	NA	NA
ENSSSCG00000038837	104.51143856318791	0.0013284115175806698	0.04983665538934405	0.8815579850073441	0.9503980221531788	FALSE
ENSSSCG00000001511	441.9465166558386	0.0013273028491756487	0.032619370556787576	0.957604307097749	0.9812779447866699	FALSE
ENSSSCG00000020505	1.2524494390994267	0.0013209878465740357	0.05033112898190861	0.8093783597374605	NA	NA
ENSSSCG00000010577	0.4786577837194143	0.001320298594511844	0.0505008331542968	0.7278124948993809	NA	NA
ENSSSCG00000005719	641.1394733233508	0.0013199250311447402	0.03496255049386922	0.9634830826851645	0.9831169097114343	FALSE
ENSSSCG00000036862	0.20132322253781182	0.0013195928601029945	0.05059319657683272	0.7526701924693705	NA	NA
ENSSSCG00000036656	0.68242384332286	0.0013193204729683814	0.050527289396316746	0.6728719785155137	NA	NA
ENSSSCG00000038744	9.808470252150414	0.0013189875048839105	0.048546068491556654	0.9252217896175073	0.9685030466990724	FALSE
ENSSSCG00000040833	92.30188439991018	0.001318735786007444	0.040277529223412975	0.9610216223800999	0.9825366790168419	FALSE
ENSSSCG00000016923	0.14763429712031859	0.0013118208684133879	0.0506096810176567	0.7629052673244635	NA	NA
ENSSSCG00000026659	0.179238804572486	0.0013114628002564748	0.05059017621690859	0.7990832868757989	NA	NA
ENSSSCG00000030843	41.17133349789807	0.001309588740158662	0.04677084738039866	0.9422305839731974	0.9754213581542	FALSE
ENSSSCG00000036823	0.14338531415069153	0.0013094933414530933	0.05061757844346778	0.7626782497730235	NA	NA
ENSSSCG00000018077	1.8000343341525245	0.0013094107671028114	0.05025104252050626	0.8314183335701066	NA	NA
ENSSSCG00000001433	229.67604306193238	0.0013084090303026063	0.041049334600598286	0.9660152784772114	0.9838551800795844	FALSE
ENSSSCG00000009458	0.13236138278081083	0.001308358609856787	0.05060707810500982	0.7493351324857951	NA	NA
ENSSSCG00000027114	653.1419213671155	0.0013060250081640195	0.03437490980935852	0.9229780905509304	0.9675530224701908	FALSE
ENSSSCG00000037819	0.2523102862736011	0.001303706956708539	0.050589419943710495	0.6963500923200835	NA	NA
ENSSSCG00000022264	0.5278030895617059	0.001297328444322753	0.05051298300019867	0.7097704029846027	NA	NA
ENSSSCG00000016559	0.22690328439960958	0.0012952755815195409	0.05058509321987334	0.7354719261985856	NA	NA
ENSSSCG00000033745	0.1527191503764771	0.0012948060969113098	0.05061218479778691	0.7403645383586877	NA	NA
ENSSSCG00000037086	0.18403668480586285	0.0012935126610556502	0.05059748960605069	0.7725620015543567	NA	NA
ENSSSCG00000040641	0.2765265626942857	0.0012922405409893879	0.05058758206338221	0.6431576797849687	NA	NA
ENSSSCG00000037156	0.7503481732878092	0.0012922165933171277	0.0504621640243835	0.7435932897929675	NA	NA
ENSSSCG00000039112	0.6339531186768732	0.001290012567511689	0.05055083011542172	0.8263116428232349	NA	NA
ENSSSCG00000023085	4.469156518775572	0.0012893202029474735	0.04985446592966737	0.8821080781516716	NA	NA
ENSSSCG00000002629	906.3404627458292	0.001288383746677183	0.02536082255563825	0.9526643015202625	0.9790572907041539	FALSE
ENSSSCG00000008756	1018.1332390030263	0.0012863048221809367	0.028111585846572994	0.9549733860036631	0.9798374391321821	FALSE
ENSSSCG00000037879	0.14943458903323506	0.0012818710131443998	0.0506037430630277	0.7468351888558509	NA	NA
ENSSSCG00000036879	0.28561787119003285	0.0012816499024509021	0.05059201152237325	0.7093865498959364	NA	NA
ENSSSCG00000024562	0.38397735915082215	0.0012799744776941806	0.05054924514074935	0.7150700788676566	NA	NA
ENSSSCG00000011111	269.2501182365014	0.001278632529583159	0.04366882586174881	0.9541902791262786	0.9793357084934425	FALSE
ENSSSCG00000038906	7.369084016129473	0.0012764513759395382	0.050465288007143554	0.7551880803746477	0.885791538882424	FALSE
ENSSSCG00000038865	0.21937369343420507	0.0012754342174357634	0.050594418163286504	0.7690117458201938	NA	NA
ENSSSCG00000026533	1.1355649252318296	0.0012746708143525813	0.05038242332720636	0.7973989243318631	NA	NA
ENSSSCG00000038790	0.6626069906934547	0.0012733461272607725	0.05050674101774714	0.7167097112022278	NA	NA
ENSSSCG00000016968	237.7776062305968	0.001273310099870798	0.04143623453256263	0.957670875853956	0.9812779447866699	FALSE
ENSSSCG00000008785	163.21855093366855	0.0012722930748157214	0.04070483102304658	0.9687834598986651	0.9848009335273379	FALSE
ENSSSCG00000032382	0.18443263742130628	0.0012694004335356232	0.050592223491615976	0.7558833599467398	NA	NA
ENSSSCG00000015604	17.634462917668596	0.0012673710784096726	0.047652808580436336	0.9586335248900223	0.9816013929696576	FALSE
ENSSSCG00000006590	9.396163761257956	0.0012663012479559065	0.049876177327447264	0.883021985703505	0.9506603891195157	FALSE
ENSSSCG00000030958	0.2689849263726886	0.0012642184082895815	0.050576195171631824	0.7206787883793242	NA	NA
ENSSSCG00000010980	37.892503368894815	0.0012629463491714084	0.046375511344952235	0.9463243378521173	0.9771750393991918	FALSE
ENSSSCG00000033915	0.38387165745790636	0.0012626857360622246	0.05055108164656187	0.628284774194767	NA	NA
ENSSSCG00000023841	0.2480477779504608	0.001261397447689537	0.050602256309180894	0.8410896193443735	NA	NA
ENSSSCG00000037201	175.03431830324718	0.0012600683489419416	0.03980435009136287	0.9596281492534267	0.9822221062182411	FALSE
ENSSSCG00000007262	0.1438704249320454	0.0012598429216360337	0.050611425111455825	0.7827105817211897	NA	NA
ENSSSCG00000034996	0.1607954075303568	0.0012591589849632909	0.050606156694025795	0.7204795069728613	NA	NA
ENSSSCG00000023537	0.2205356578099359	0.0012571362322382356	0.05059421033101603	0.7148460546801536	NA	NA
ENSSSCG00000038585	0.2639696435513631	0.0012562728917341751	0.050587031203226406	0.6950489131861296	NA	NA
ENSSSCG00000015423	234.0631027925096	0.0012558263718095964	0.033035995860630246	0.9597503183493991	0.9822452381118594	FALSE
ENSSSCG00000035590	14.29838449958396	0.0012553867647542845	0.04940941889250147	0.9084179775612622	0.9615639332894628	FALSE
ENSSSCG00000005731	490.6908695822228	0.001254092760084455	0.024834180226086806	0.9538555502283612	0.9793357084934425	FALSE
ENSSSCG00000031777	0.15837320093505391	0.0012531241011335115	0.050617920419796916	0.7792164704422617	NA	NA
ENSSSCG00000000231	0.14929224180300724	0.001245546748161089	0.05061797956479164	0.7813644642073487	NA	NA
ENSSSCG00000023607	0.2927769820179451	0.0012453534644959344	0.05056826807966451	0.7002867707983349	NA	NA
ENSSSCG00000040897	0.41226776674144133	0.00124144098867429	0.050488137885981145	0.7325686588812106	NA	NA
ENSSSCG00000007049	2.265638289567281	0.0012361393078964616	0.050019631405402734	0.8732229908975755	NA	NA
ENSSSCG00000034898	616.9389851860382	0.0012329111046323015	0.03484009076513355	0.960188077721482	0.982382053847937	FALSE
ENSSSCG00000018580	1.2474089865371054	0.001232537331248603	0.05030899625612267	0.8270435573730519	NA	NA
ENSSSCG00000020617	0.1441072919960891	0.0012315862550640192	0.05060327474466736	0.7458297994918024	NA	NA
ENSSSCG00000015853	2489.219424862415	0.0012307268200075808	0.03539894176455988	0.94872061814777775	0.9777302165252945	FALSE
ENSSSCG00000030225	1152.8086910115258	0.001230621557138888	0.018036844298501283	0.9459242850635474	0.9768756320445814	FALSE
ENSSSCG00000007538	0.5573363268149443	0.0012291836470776974	0.05052125901244521	0.6929888030639204	NA	NA
ENSSSCG00000035945	90.04666050787397	0.0012271182211645295	0.03929872745047991	0.9237660160508472	0.9679752956264323	FALSE
ENSSSCG00000022728	0.2116804491932655	0.0012226288814074489	0.05058375325895063	0.796944049621456	NA	NA
ENSSSCG00000018271	0.48405677859923746	0.001222405628375828	0.050533447955958946	0.7378732296661136	NA	NA
ENSSSCG00000007859	0.4347227237814234	0.001221778506894067	0.05053694023942241	0.6145143226285745	NA	NA
ENSSSCG00000023012	0.19807224506977691	0.0012198025273415973	0.050607086129787864	0.8149681750104523	NA	NA
ENSSSCG00000025438	1.2216755907920085	0.0012182356370315666	0.050209747632634166	0.8519060099409046	NA	NA
ENSSSCG00000034035	70.7887626525279	0.0012151112749468319	0.04700822074292961	0.945099743164749	0.9765602358155078	FALSE
ENSSSCG00000030262	31.804344549027906	0.0012144213042798804	0.05001067471642823	0.8773981504752295	0.9484366262143766	FALSE
ENSSSCG00000037106	18.802499447857755	0.001212959930241831	0.04934713395586066	0.9131610438151156	0.9628521340442654	FALSE
ENSSSCG00000008314	0.5800179205466186	0.0012119173890466793	0.050490773876013334	0.7104634287170672	NA	NA
ENSSSCG00000032521	0.16087432536983304	0.0012105993824844238	0.050600385687674665	0.7898101987092019	NA	NA
ENSSSCG00000010113	0.2968382821033073	0.0012097600044093468	0.05056019402458634	0.7625988860568476	NA	NA
ENSSSCG00000031380	1533.9912477088471	0.0012088300955097372	0.03872121939991233	0.9615544826022981	0.9825366790168419	FALSE
ENSSSCG00000022105	0.16834288425891494	0.001207889122387634	0.05061204958830203	0.6882960114328223	NA	NA
ENSSSCG00000025560	0.2817273300549047	0.0012041561153152919	0.05058505761807954	0.7200229146528567	NA	NA
ENSSSCG00000000980	337.10726412944115	0.0012032500264798828	0.03471316281990305	0.9578741837584497	0.981344945478597	FALSE
ENSSSCG00000017925	28.167878397338637	0.0012027234873042655	0.04816604924063476	0.9359004158415389	0.9731670967821142	FALSE
ENSSSCG00000007673	0.20839526214319282	0.0012013949593711662	0.05058302245896489	0.7396349579762518	NA	NA
ENSSSCG00000029944	5516.457611914553	0.0011946799388278314	0.03595746158110078	0.9590868986286659	0.981999353893516	FALSE
ENSSSCG00000022042	0.23051805337898607	0.0011936838910422784	0.05060049228253911	0.7096646442295997	NA	NA
ENSSSCG00000034592	0.18542589873173848	0.0011888574307266848	0.05059762916932582	0.6958527424585959	NA	NA
ENSSSCG00000017057	1.325763636384644	0.0011871346246003492	0.05031603378850409	0.8310282085390561	NA	NA
ENSSSCG00000004614	1722.49524357701	0.0011864820761688594	0.04704877586104923	0.9560125620666595	0.9805265172983145	FALSE
ENSSSCG00000036934	0.24420622699500547	0.0011844345589779532	0.05055230272335589	0.8154040458397384	NA	NA
ENSSSCG00000012175	1.0789085986328166	0.0011837309467096528	0.050443935615104865	0.7813582853603752	NA	NA
ENSSSCG00000007524	1780.210795043659	0.0011803399700457946	0.04052760919522092	0.9625960085249016	0.9829389313056808	FALSE
ENSSSCG00000031491	0.24027049382122895	0.00117953639866028	0.05057994005753661	0.7968280983597367	NA	NA
ENSSSCG00000035976	0.1508930286350039	0.0011779323707122279	0.050615908623390195	0.6676616485820749	NA	NA
ENSSSCG00000031725	5.291316059952651	0.0011716304426313269	0.04966546014616272	0.9039645613467021	NA	NA
ENSSSCG00000038918	1757.6981127831625	0.001171367462347781	0.03879612035024372	0.9770023893038324	0.9886667278408422	FALSE
ENSSSCG00000037798	0.618481157851768	0.0011689939779631628	0.05046042459213265	0.7534400980492991	NA	NA
ENSSSCG00000015732	1.1349560588402923	0.0011681045993472267	0.05034367032082294	0.8237982590367054	NA	NA
ENSSSCG00000009184	0.22322671722228726	0.0011662563282389942	0.0505821374677269	0.8573044082267103	NA	NA
ENSSSCG00000014877	0.35210138871149593	0.0011653594314785833	0.050556841554107335	0.6587987095120182	NA	NA
ENSSSCG00000022286	0.24408106398442592	0.001163564725974134	0.050606702892260054	0.8269825220244909	NA	NA
ENSSSCG00000007385	18.437008817258768	0.0011628685108147853	0.04759679409168277	0.9433941473083373	0.9758179880975717	FALSE
ENSSSCG00000004308	0.7808158838022036	0.0011614415362541726	0.05044511164529664	0.7796299111479057	NA	NA
ENSSSCG00000000965	265.63984238361655	0.0011605040451756286	0.03231958625037048	0.9630573424807037	0.9830672166753884	FALSE
ENSSSCG00000017285	0.6173425849870502	0.0011580867121216776	0.050496773108171564	0.7619846693325318	NA	NA
ENSSSCG00000014874	0.28853590798165363	0.001154643695425355	0.050576244650724043	0.7410128495386712	NA	NA
ENSSSCG00000004758	38.57593074479556	0.0011532254363072964	0.04567178503064894	0.9479653266168437	0.9776053517829496	FALSE
ENSSSCG00000031627	75.68309423527785	0.0011513078319112917	0.039567869370217626	0.9631509844543561	0.9830672166753884	FALSE
ENSSSCG00000039496	44.9541106225721	0.0011487313346135262	0.04778191156281521	0.9431406808310591	0.975813584940591	FALSE
ENSSSCG00000025748	0.21264000032233832	0.001146975753841198	0.05059447508274985	0.7867257272134376	NA	NA
ENSSSCG00000024411	41.77190545481117	0.001146176596293889	0.04921987869001759	0.9216772992031733	0.9670578674190692	FALSE
ENSSSCG00000037524	0.155817546508629	0.001146005050538979	0.05059841131968801	0.7914958719256227	NA	NA
ENSSSCG00000007574	117.9128195800198	0.0011440795015934997	0.043298415195530834	0.9597802303591032	0.9822452381118594	FALSE
ENSSSCG00000024222	200.65116348092968	0.0011429176830243717	0.031098169314797027	0.9733863354037519	0.9867429773906177	FALSE
ENSSSCG00000012562	0.13441786289159027	0.0011424101191531174	0.050600511586947346	0.74870177083643	NA	NA
ENSSSCG00000036107	4.148140933792309	0.0011414143421833796	0.049505983304003735	0.9129118105033139	NA	NA
ENSSSCG00000009929	0.602502905249912	0.0011377750136981786	0.05045493294641298	0.7699305228070724	NA	NA
ENSSSCG00000022501	0.6428625653309358	0.0011369751206497353	0.050475178476605216	0.7900813240262938	NA	NA
ENSSSCG00000039356	0.17864358927825716	0.0011368766189226347	0.050608519919986994	0.7553811980684287	NA	NA
ENSSSCG00000021482	0.15641832068647563	0.0011335187807327198	0.0506136104224216	0.7160657349513639	NA	NA
ENSSSCG00000003818	529.7391383994365	0.0011312264321759972	0.03607628313282451	0.9647130784837519	0.9836320192319635	FALSE
ENSSSCG00000000103	4.006059673223307	0.0011308800528873756	0.04980680111877208	0.8994694508823011	NA	NA
ENSSSCG00000001705	0.2903845456207335	0.001130196487660668	0.05056413284391741	0.6781625585678932	NA	NA
ENSSSCG00000006829	36.468940263711524	0.0011279893896144664	0.046261137371064506	0.9529016113755143	0.9791022110110594	FALSE
ENSSSCG00000006472	126.36627139385725	0.0011279453457499775	0.05033744054675404	0.8322993643729316	0.925951353387998	FALSE
ENSSSCG00000010518	357.66445426308735	0.0011268488600485109	0.03309108056027941	0.9661868326766564	0.9838632198668387	FALSE
ENSSSCG00000010314	577.6269625023185	0.00112199113831268	0.02693261609511079	0.9609620555996828	0.9825366790168419	FALSE
ENSSSCG00000038697	0.09547103369075481	0.0011194545290160265	0.05061898038593957	0.9635205372611391	NA	NA
ENSSSCG00000004575	1.7133651790893074	0.0011167218154911971	0.05020341420284284	0.8632131619141872	NA	NA
ENSSSCG00000015129	3164.995644280166	0.0011150801644941259	0.02933599391682683	0.957994989947502	0.981344945478597	FALSE
ENSSSCG00000039039	0.518889454783448	0.0011149666596570746	0.050509236052871755	0.6815990755081205	NA	NA
ENSSSCG00000023618	0.4051280464864852	0.001114174770831338	0.05052995912908959	0.6709382196557226	NA	NA
ENSSSCG00000002297	12.941083821355411	0.0011138991105262813	0.04914951616775037	0.9253316400222882	0.9685030466990724	FALSE
ENSSSCG00000003922	462.1677182239743	0.0011126458092084322	0.03518217578041578	0.9653001790416588	0.983670727562426	FALSE
ENSSSCG00000007674	0.886397489853497	0.0011100132108258576	0.05041052934027479	0.8129514799085952	NA	NA
ENSSSCG00000003430	0.1692275629934605	0.0011068186764160574	0.05060014268045923	0.804568218437956	NA	NA
ENSSSCG00000021010	5.399321793657206	0.0011048123213248425	0.05061191863932062	0.3602566322505361	NA	NA
ENSSSCG00000010839	13.43861375410817	0.001101322866286187	0.04886322003339894	0.9319149487304185	0.9710860990479334	FALSE
ENSSSCG00000033218	0.13070920750168816	0.001101247428472546	0.0506131907277609	0.7551562432568921	NA	NA
ENSSSCG00000001734	1.293362426949372	0.0010993041903796946	0.05033356258361451	0.8385018482747504	NA	NA
ENSSSCG00000013785	0.1909626153883618	0.0010960625885574617	0.05058597961252128	0.8100207870957913	NA	NA
ENSSSCG00000014819	251.30888096162835	0.001094036195679913	0.03845900005300265	0.9484535159703722	0.9777302165252945	FALSE
ENSSSCG00000000547	257.3699330358342	0.0010931899021518689	0.0382216015583145	0.9665655118929231	0.9839198582193505	FALSE
ENSSSCG00000028997	0.11354938052025945	0.001089049546590926	0.050621351193206585	0.7036528347580525	NA	NA
ENSSSCG00000037992	1.2552357117137152	0.0010887735809904638	0.050389945683574223	0.8211426155837653	NA	NA
ENSSSCG00000035711	1.1956097625559092	0.0010883708934794373	0.05034233312284118	0.8370772469102665	NA	NA
ENSSSCG00000019619	0.22803884314959746	0.0010864147167199234	0.0505959422212536	0.7130965067752035	NA	NA
ENSSSCG00000009979	1643.1514814044992	0.0010858657217298886	0.04050842193979409	0.9842186914645225	0.9917944208468161	FALSE
ENSSSCG00000016608	5.454042426704745	0.0010857734287002404	0.04927132011127762	0.9238554086709619	NA	NA
ENSSSCG00000022614	6.4501139247316255	0.0010855433041630992	0.049583812241303656	0.9138634487233742	0.9632580411304038	FALSE
ENSSSCG00000023870	3.277843145471087	0.0010848180436391912	0.049917980422444067	0.8963056315022473	NA	NA
ENSSSCG00000033451	3.468864642105964	0.0010809161022780386	0.05046555846207537	0.7869715888575325	NA	NA
ENSSSCG00000008855	0.21580262486314605	0.001077615922610783	0.05059225333804782	0.7818947243617631	NA	NA
ENSSSCG00000021815	11.646972211134019	0.0010765021102395115	0.04917157893429973	0.9265333443873844	0.9687083581594362	FALSE
ENSSSCG00000031822	0.2735561895368426	0.0010730972456302794	0.05057483690669427	0.6797461163081575	NA	NA
ENSSSCG00000016731	0.13671555472208863	0.0010721777491272484	0.05059821982148111	0.793279903878104	NA	NA
ENSSSCG00000040952	0.5225114586916971	0.0010704853455075817	0.05051552267356934	0.7425304303213289	NA	NA
ENSSSCG00000014323	0.11061339837563301	0.0010698097964824144	0.050620768368388594	0.7065890074635631	NA	NA
ENSSSCG00000035550	0.30947389609806525	0.00106926726736659	0.05058843378111093	0.8314248476107259	NA	NA
ENSSSCG00000039702	140.93303157039216	0.001069174164073658	0.04580273047010189	0.9568762978037064	0.98099379622122	FALSE
ENSSSCG00000021676	2.7814625926185617	0.0010687153769593524	0.04990793262206936	0.8987925097390251	NA	NA
ENSSSCG00000029413	383.54599197424915	0.001066387659622655	0.029740126612974628	0.9648818635135792	0.9836320192319635	FALSE
ENSSSCG00000032081	894.3468443531083	0.001064015671443384	0.03372004981299376	0.966224754548899	0.9838632198668387	FALSE
ENSSSCG00000007282	242.0922431927849	0.0010627818196434693	0.03526924396661181	0.9668538396786139	0.983975479984165	FALSE
ENSSSCG00000032892	0.15887676908559306	0.0010613078315751517	0.05060265167376231	0.8215320070861124	NA	NA
ENSSSCG00000005591	0.28709119211583944	0.00106077644094731	0.05054939783565289	0.7446388939038178	NA	NA
ENSSSCG00000006009	423.24968919896514	0.0010595867804259489	0.03468509625405576	0.9666046326627615	0.9839198582193505	FALSE
ENSSSCG00000000917	0.2243600654255129	0.0010570137043351736	0.05059563335925146	0.8430834708179499	NA	NA
ENSSSCG00000004894	1.1041809953182373	0.0010569965700970765	0.050388730652991535	0.8188710132335755	NA	NA
ENSSSCG00000036669	1.8860410113475505	0.0010557440061772592	0.050325492406553034	0.8458724775466157	NA	NA
ENSSSCG00000032713	0.33067822448870393	0.00105472319272437	0.0505593815599543	0.7963109994720148	NA	NA
ENSSSCG00000031831	1120.7517370143373	0.0010537114809425752	0.03352898865012437	0.9624502071322375	0.9829223574724225	FALSE
ENSSSCG00000012770	134.80618459807914	0.0010514291423896712	0.04154049545185706	0.9648955537983993	0.9836320192319635	FALSE
ENSSSCG00000026594	1.7982035740461766	0.001049381385544874	0.050192835930249126	0.87265510911374	NA	NA
ENSSSCG00000017121	0.6820398596597683	0.00104760019235951	0.050407491060844314	0.8061156912911255	NA	NA
ENSSSCG00000009444	4.187737428571974	0.001047108682556082	0.04985439273929961	0.9032573961174736	NA	NA
ENSSSCG00000008650	0.28923315750200185	0.001046802027208773	0.05056798494906259	0.7841682098991622	NA	NA
ENSSSCG00000015690	547.4453142539915	0.001042494283622149	0.03241797773757011	0.966479139793658	0.9839198582193505	FALSE
ENSSSCG00000034590	0.2029504892273697	0.0010413649854236916	0.05059605195730872	0.7138604726452629	NA	NA
ENSSSCG00000017863	0.40333336697250183	0.0010411317788522642	0.050493333771159256	0.7827486605948192	NA	NA
ENSSSCG00000040443	0.29535739444443365	0.0010368099688411398	0.05057726451380847	0.863170851958964	NA	NA
ENSSSCG00000020780	0.21354836450666922	0.001035937236832035	0.050591411254349614	0.8319234559286299	NA	NA
ENSSSCG00000020366	0.22077049081834682	0.0010359098262796476	0.05057690428359688	0.7375331830096173	NA	NA
ENSSSCG00000036912	6.307209014602053	0.0010357224607442659	0.05056423628217982	0.6723057741774678	0.8406721279707072	FALSE
ENSSSCG00000015864	0.3872640895671119	0.001035390508775723	0.05056468145651262	0.6911633317487388	NA	NA
ENSSSCG00000017501	0.38148253094406137	0.001034378472361467	0.05056738405863096	0.6489975679520563	NA	NA
ENSSSCG00000018008	199.18130306553715	0.0010320813966321809	0.03538900020688012	0.9672795727887601	0.9841103382663272	FALSE
ENSSSCG00000012295	41.78181899172975	0.0010303090578213303	0.045221207242556294	0.9600738017947094	0.9823696873725902	FALSE
ENSSSCG00000040340	2.0540510058281765	0.0010301475743495052	0.05036110814925729	0.8395633068534292	NA	NA
ENSSSCG00000008998	0.18795284232647852	0.0010294206908611496	0.050600438824499064	0.8168515431202013	NA	NA
ENSSSCG00000029131	1.0979504636405426	0.0010277598763463096	0.050375646906481206	0.8386292434576197	NA	NA
ENSSSCG00000013772	12.024817773312073	0.0010255055806528972	0.049441451550858766	0.9231037437553394	0.9675530224701908	FALSE
ENSSSCG00000016961	131.93565327569476	0.0010242678816268736	0.03989398515863938	0.9735985258278419	0.9867429773906177	FALSE
ENSSSCG00000008730	0.7007437832435027	0.00102382566565555	0.05044393857383421	0.7975833460055222	NA	NA
ENSSSCG00000036177	0.7997481013722669	0.001023147310021526	0.050412876319417016	0.8240125856182742	NA	NA
ENSSSCG00000034187	1.2907676122180283	0.0010181291532651037	0.05058142595916312	0.6177111413145793	NA	NA
ENSSSCG00000024402	0.19182095201090338	0.0010170177506463184	0.050595991648021824	0.7126772162458019	NA	NA
ENSSSCG00000003278	27.866321341990492	0.0010165945086331681	0.04890392959444685	0.9374883482435286	0.9739132237781957	FALSE
ENSSSCG00000037664	31.64080988689032	0.0010144226377602772	0.04738265297830959	0.9520406023723251	0.9786151774520947	FALSE
ENSSSCG00000039306	3.706334524423876	0.0010142327003141976	0.04975069849114706	0.9121847046703856	NA	NA
ENSSSCG00000021087	0.1957030356097344	0.0010135782454801462	0.05059066320596594	0.8364199469809552	NA	NA
ENSSSCG00000005954	7.34942316557926	0.0010123032733414994	0.04932953838459136	0.928145577067027	0.9693553173580872	FALSE
ENSSSCG00000038835	9.384386561792276	0.001011316680627861	0.04873212830746904	0.9393507999189595	0.9744808796766533	FALSE
ENSSSCG00000034889	0.3188805568844117	0.0010065406451629513	0.05057676190078001	0.7078738558515973	NA	NA
ENSSSCG00000035406	0.21748448512152982	0.0010064904613860547	0.050580498044458425	0.7537960981648282	NA	NA
ENSSSCG00000034554	0.16467320975109734	0.0010062868051282786	0.05059236797284946	0.7917184989818573	NA	NA
ENSSSCG00000040619	0.21665265206762757	0.0010049490765571588	0.050560732907505034	0.8325686521728664	NA	NA
ENSSSCG00000012676	10.18904220543043	0.0010039935865001175	0.04935001922423616	0.9276052373728622	0.9691245463036129	FALSE
ENSSSCG00000013875	135.64252565726588	0.0010039187916694283	0.038811717099436156	0.9696027610715915	0.9852501622682034	FALSE
ENSSSCG00000015068	0.7253736326094854	0.0010020774442152085	0.050467350337048765	0.8138093401671442	NA	NA
ENSSSCG00000037050	0.15823015618529968	9.995722920839191e-4	0.050601319148592845	0.8196443971059844	NA	NA
ENSSSCG00000019715	1.0658991772761495	9.979190393337644e-4	0.05031705195374452	0.8584991351784104	NA	NA
ENSSSCG00000002987	18.861121022717203	9.96820651792409e-4	0.047167267329918536	0.9541734429748465	0.9793357084934425	FALSE
ENSSSCG00000033320	0.9939620075549502	9.949251461858662e-4	0.05038545707749179	0.8385100725505088	NA	NA
ENSSSCG00000040953	0.23269281083959348	9.948556724934518e-4	0.05058324189620856	0.7704060174544519	NA	NA
ENSSSCG00000003508	91.87745902771135	9.938878189753937e-4	0.04760310447077499	0.9518758245508123	0.9785120949986398	FALSE
ENSSSCG00000015197	51.76532318617107	9.937296186560238e-4	0.04471646008211582	0.9629667623133349	0.9830672166753884	FALSE
ENSSSCG00000015687	0.19121560928320286	9.929684107829041e-4	0.05059122067043874	0.7884246503209562	NA	NA
ENSSSCG00000011825	714.6698773803392	9.922412419315276e-4	0.031554495819003756	0.9678158722801364	0.984228327249429	FALSE
ENSSSCG00000022391	0.4236899529084424	9.889523641801682e-4	0.05054469750552991	0.7048770848343044	NA	NA
ENSSSCG00000039526	1.7884594992885927	9.863987572717697e-4	0.05012936235753896	0.8873959941210252	NA	NA
ENSSSCG00000008758	5.383519555392309	9.813323586125866e-4	0.049610215793663474	0.9212573172695134	NA	NA
ENSSSCG00000040123	0.27932847443940034	9.79531347890054e-4	0.050541229025145094	0.6795925080014267	NA	NA
